"PI_aux","PI_bar_aux","rhoI_aux","tempI_aux","P_rel_aux","vel_rel_aux","Omega_aux","Aint_aux","ht_liq_aux","ht_gas_aux","EI_liq_aux","EI_gas_aux","beta_aux","beta_max_aux","jump_grad_alpha_smooth_aux_l","mu_aux_l","mu_max_aux_l","kappa_aux_l","kappa_max_aux_l","jump_grad_press_aux_l","jump_grad_alpha_aux_l","jump_grad_dens_aux_l","jump_grad_press_smooth_aux_l","jump_grad_dens_smooth_aux_l","mu_aux_g","kappa_aux_g","mu_max_aux_g","kappa_max_aux_g","jump_grad_press_aux_g","jump_grad_dens_aux_g","jump_grad_press_smooth_aux_g","jump_grad_dens_smooth_aux_g","ObjectId","GlobalElementId","PedigreeElementId"
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,2.95946e-15,2.95946e-15,2.85851e-11,0.547723,2.40502e-15,0.547723,0.547723,1.11163e-05,4.34426e-11,1.04592e-11,1.60933e-06,7.38964e-12,1.18322,1.18322,3.45988e-15,1.18322,2.83122e-06,8.58336e-12,1.56462e-06,1.61293e-12,0,1,1
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,8.74102e-15,8.74102e-15,5.38734e-11,0.547723,8.51048e-15,0.547723,0.547723,2.3365e-05,6.68052e-11,4.77485e-11,3.98606e-06,2.16005e-11,1.18322,1.18322,1.04969e-14,1.18322,6.07967e-06,1.13971e-11,4.03821e-06,4.69669e-12,0,2,2
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,6.85713e-15,6.85713e-15,4.67963e-11,0.547723,7.43313e-15,0.547723,0.547723,2.15769e-05,3.29834e-11,8.32188e-11,5.04404e-06,2.81943e-11,1.18322,1.18322,5.25171e-15,1.18322,4.79817e-06,4.77485e-12,5.17815e-06,5.84066e-12,0,3,3
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,5.33367e-15,5.33367e-15,6.28226e-11,0.547723,5.05942e-15,0.547723,0.547723,1.8239e-05,5.44844e-11,1.39607e-10,5.29736e-06,2.75122e-11,1.18322,1.18322,9.25973e-15,1.18322,1.13249e-05,1.00329e-11,4.99189e-06,3.89377e-12,0,4,4
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.64632e-14,1.64632e-14,1.06915e-10,0.547723,1.5755e-14,0.547723,0.547723,1.7345e-05,1.10532e-10,2.11912e-10,5.14835e-06,3.28555e-11,1.18322,1.18322,1.8118e-14,1.18322,1.3411e-05,1.42677e-11,4.48525e-06,2.63611e-12,0,5,5
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,9.91743e-15,9.91743e-15,1.44777e-10,0.547723,1.05644e-14,0.547723,0.547723,1.68979e-05,1.49868e-10,1.69166e-10,5.29736e-06,4.29736e-11,1.18322,1.18322,8.64453e-15,1.18322,5.06639e-06,1.04592e-11,4.96954e-06,4.07852e-12,0,6,6
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,9.68503e-15,9.68503e-15,1.50777e-10,0.547723,1.01122e-14,0.547723,0.547723,1.63913e-05,1.66651e-10,1.30967e-10,5.45382e-06,5.72982e-11,1.18322,1.18322,7.51102e-15,1.18322,8.52346e-06,4.68958e-12,5.36442e-06,3.99325e-12,0,7,7
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.7675e-14,1.7675e-14,1.30921e-10,0.547723,2.02706e-14,0.547723,0.547723,2.92659e-05,1.25283e-10,8.23093e-11,5.28991e-06,8.42419e-11,1.18322,1.18322,6.05301e-15,1.18322,2.22027e-05,3.60956e-12,4.86523e-06,1.80478e-12,0,8,8
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,9.66473e-15,9.66473e-15,1.60277e-10,0.547723,1.17727e-14,0.547723,0.547723,4.11272e-05,1.14767e-10,2.86491e-11,5.06639e-06,1.02318e-10,1.18322,1.18322,3.38913e-15,1.18322,2.82824e-05,9.20863e-12,4.4629e-06,1.0516e-12,0,9,9
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.64641e-14,1.64641e-14,2.7374e-10,0.547723,1.02807e-14,0.547723,0.547723,2.63453e-05,2.79144e-10,6.86668e-11,4.23938e-06,8.15135e-11,1.18322,1.18322,4.20373e-14,1.18322,1.82688e-05,6.99174e-12,3.89665e-06,1.41398e-12,0,10,10
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,2.48978e-14,2.48978e-14,3.33465e-10,0.547723,2.05312e-14,0.547723,0.547723,1.49608e-05,4.03688e-10,7.7307e-11,3.58373e-06,4.66116e-11,1.18322,1.18322,4.61939e-14,1.18322,1.81198e-05,8.52651e-12,3.36021e-06,1.49214e-12,0,11,11
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.77064e-14,1.77064e-14,2.44953e-10,0.547723,1.94016e-14,0.547723,0.547723,2.3365e-05,2.45905e-10,1.16415e-10,4.18723e-06,3.69482e-11,1.18322,1.18322,1.15811e-14,1.18322,1.86861e-05,1.29319e-11,3.91155e-06,1.79057e-12,0,12,12
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,2.28487e-14,2.28487e-14,1.25652e-10,0.547723,2.15532e-14,0.547723,0.547723,2.48253e-05,9.94902e-11,1.04592e-10,4.91738e-06,3.39924e-11,1.18322,1.18322,2.92393e-14,1.18322,1.13547e-05,6.73595e-12,4.76092e-06,2.59348e-12,0,13,13
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,2.7985e-14,2.7985e-14,6.4837e-11,0.547723,2.87258e-14,0.547723,0.547723,1.62721e-05,6.24425e-11,2.50111e-11,4.13507e-06,2.13731e-11,1.18322,1.18322,2.38182e-14,1.18322,2.05636e-05,9.26548e-12,4.05312e-06,3.19034e-12,0,14,14
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.71475e-14,1.71475e-14,5.06297e-11,0.547723,1.91795e-14,0.547723,0.547723,1.13547e-05,2.64606e-11,2.54659e-11,2.43634e-06,1.55751e-11,1.18322,1.18322,9.11865e-15,1.18322,3.14713e-05,1.7792e-11,2.30968e-06,2.57927e-12,0,15,15
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.59314e-14,1.59314e-14,8.95746e-11,0.547723,1.58267e-14,0.547723,0.547723,9.83477e-06,8.24087e-11,7.27596e-11,2.78652e-06,3.0127e-11,1.18322,1.18322,1.88763e-14,1.18322,2.49147e-05,1.19655e-11,2.76417e-06,2.089e-12,0,16,16
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,2.20542e-14,2.20542e-14,1.30719e-10,0.547723,2.07027e-14,0.547723,0.547723,2.14577e-05,1.65258e-10,1.50067e-10,4.96954e-06,7.43512e-11,1.18322,1.18322,2.71793e-14,1.18322,1.14739e-05,1.03739e-11,5.00679e-06,3.51719e-12,0,17,17
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.58051e-14,1.58051e-14,1.31582e-10,0.547723,1.52734e-14,0.547723,0.547723,2.99811e-05,1.07619e-10,1.37788e-10,4.72367e-06,1.1255e-10,1.18322,1.18322,1.78728e-14,1.18322,9.11951e-06,1.06013e-11,4.59701e-06,4.36273e-12,0,18,18
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.45924e-14,1.45924e-14,1.9471e-10,0.547723,1.18351e-14,0.547723,0.547723,1.9908e-05,1.5234e-10,8.73115e-11,2.55555e-06,9.75433e-11,1.18322,1.18322,2.72084e-14,1.18322,1.60336e-05,3.97904e-12,2.27243e-06,3.04112e-12,0,19,19
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.58712e-14,1.58712e-14,3.51307e-10,0.547723,1.18427e-14,0.547723,0.547723,8.04663e-06,3.80467e-10,9.59517e-11,2.13087e-06,4.8999e-11,1.18322,1.18322,3.36338e-14,1.18322,1.76132e-05,6.96332e-12,1.885e-06,1.89004e-12,0,20,20
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.19836e-14,1.19836e-14,4.70205e-10,0.547723,1.09425e-14,0.547723,0.547723,1.02818e-05,5.03093e-10,8.23093e-11,3.06964e-06,2.04636e-11,1.18322,1.18322,1.62124e-14,1.18322,9.74536e-06,1.06866e-11,3.17395e-06,1.91847e-12,0,21,21
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,9.56019e-15,9.56019e-15,4.75524e-10,0.547723,9.72428e-15,0.547723,0.547723,2.3663e-05,5.07583e-10,1.00044e-10,3.57628e-06,3.06954e-11,1.18322,1.18322,1.11619e-14,1.18322,3.57628e-06,5.6275e-12,4.00841e-06,2.2311e-12,0,22,22
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,8.01855e-15,8.01855e-15,3.73102e-10,0.547723,6.69741e-15,0.547723,0.547723,1.66297e-05,4.08249e-10,6.54836e-11,2.63751e-06,4.93401e-11,1.18322,1.18322,1.16253e-14,1.18322,4.32134e-06,3.80851e-12,2.92063e-06,2.224e-12,0,23,23
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,7.36171e-15,7.36171e-15,2.44267e-10,0.547723,7.1418e-15,0.547723,0.547723,7.03335e-06,1.95257e-10,3.00133e-11,1.80304e-06,5.42286e-11,1.18322,1.18322,6.21512e-15,1.18322,6.31809e-06,5.40012e-12,1.76579e-06,2.0961e-12,0,24,24
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,8.28708e-15,8.28708e-15,1.96575e-10,0.547723,8.23992e-15,0.547723,0.547723,5.78165e-06,1.9368e-10,5.63887e-11,2.71946e-06,4.6839e-11,1.18322,1.18322,6.58677e-15,1.18322,6.85453e-06,4.09273e-12,2.52575e-06,2.04636e-12,0,25,25
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,7.59594e-15,7.59594e-15,1.8775e-10,0.547723,6.79428e-15,0.547723,0.547723,8.46386e-06,2.02192e-10,1.15051e-10,2.90573e-06,3.05818e-11,1.18322,1.18322,7.86328e-15,1.18322,1.18315e-05,9.89075e-12,2.68221e-06,2.15294e-12,0,26,26
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,4.33804e-15,4.33804e-15,1.66747e-10,0.547723,3.51087e-15,0.547723,0.547723,8.16584e-06,1.39906e-10,1.01409e-10,1.82539e-06,1.83036e-11,1.18322,1.18322,4.37913e-15,1.18322,1.15335e-05,1.06866e-11,1.79559e-06,2.55795e-12,0,27,27
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.52141e-15,1.52141e-15,1.63784e-10,0.547723,1.70202e-15,0.547723,0.547723,7.51019e-06,1.72804e-10,2.72848e-11,1.54227e-06,2.04636e-11,1.18322,1.18322,1.13484e-15,1.18322,4.23193e-06,3.41061e-12,1.885e-06,3.70193e-12,0,28,28
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.13243e-15,1.13243e-15,1.75202e-10,0.547723,1.34257e-15,0.547723,0.547723,1.7494e-05,1.62203e-10,5.27507e-11,1.77324e-06,4.04725e-11,1.18322,1.18322,1.731e-15,1.18322,6.02007e-06,1.00044e-11,2.40654e-06,5.77671e-12,0,29,29
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.4635e-15,1.4635e-15,1.7452e-10,0.547723,2.34965e-15,0.547723,0.547723,1.7345e-05,1.9719e-10,8.68567e-11,2.10106e-06,6.36646e-11,1.18322,1.18322,2.89669e-15,1.18322,7.06315e-06,1.46088e-11,2.82377e-06,6.50147e-12,0,30,30
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,3.27654e-15,3.27654e-15,1.51534e-10,0.547723,2.19356e-15,0.547723,0.547723,1.51992e-05,1.3695e-10,7.59428e-11,2.30968e-06,6.03677e-11,1.18322,1.18322,3.3211e-15,1.18322,4.02331e-06,6.70752e-12,2.90573e-06,5.14433e-12,0,31,31
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.20926e-15,1.20926e-15,1.27653e-10,0.547723,1.10595e-15,0.547723,0.547723,1.8388e-05,1.32943e-10,6.41194e-11,2.45869e-06,4.18368e-11,1.18322,1.18322,3.25029e-16,1.18322,4.76837e-06,5.74119e-12,2.94298e-06,4.73932e-12,0,32,32
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.41987e-15,1.41987e-15,8.98588e-11,0.547723,1.45554e-15,0.547723,0.547723,1.15633e-05,1.07036e-10,9.1859e-11,3.55393e-06,3.75167e-11,1.18322,1.18322,3.02577e-15,1.18322,1.04308e-05,9.20863e-12,4.25428e-06,5.87619e-12,0,33,33
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,4.04324e-15,4.04324e-15,4.54996e-11,0.547723,3.7549e-15,0.547723,0.547723,7.7486e-06,1.09281e-11,1.08685e-10,3.92646e-06,3.39924e-11,1.18322,1.18322,4.83682e-15,1.18322,1.80006e-05,1.19371e-11,4.74602e-06,6.14619e-12,0,34,34
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,4.28865e-15,4.28865e-15,5.10418e-11,0.547723,4.75396e-15,0.547723,0.547723,2.0057e-05,4.80895e-11,1.10504e-10,2.27988e-06,2.77396e-11,1.18322,1.18322,3.21694e-15,1.18322,1.70171e-05,1.7593e-11,2.66731e-06,4.19931e-12,0,35,35
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,5.72539e-15,5.72539e-15,1.15541e-10,0.547723,5.17691e-15,0.547723,0.547723,2.43783e-05,9.41611e-11,7.9126e-11,1.07288e-06,3.7744e-11,1.18322,1.18322,7.32966e-15,1.18322,1.16825e-05,1.83604e-11,9.46224e-07,2.11031e-12,0,36,36
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,5.9356e-15,5.9356e-15,2.18396e-10,0.547723,6.72495e-15,0.547723,0.547723,1.18315e-05,2.29193e-10,2.91038e-11,1.22935e-06,5.11591e-11,1.18322,1.18322,6.46313e-15,1.18322,1.41561e-05,8.3844e-12,9.83477e-07,1.82609e-12,0,37,37
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,7.42886e-15,7.42886e-15,2.72109e-10,0.547723,6.82314e-15,0.547723,0.547723,7.12276e-06,3.21876e-10,8.0945e-11,1.28895e-06,5.28644e-11,1.18322,1.18322,6.29725e-15,1.18322,1.18613e-05,3.12639e-12,1.31875e-06,1.79767e-12,0,38,38
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,7.24442e-15,7.24442e-15,2.17863e-10,0.547723,6.89319e-15,0.547723,0.547723,2.60472e-05,2.03187e-10,9.27685e-11,1.59442e-06,4.27463e-11,1.18322,1.18322,7.78802e-15,1.18322,6.58631e-06,9.32232e-12,1.87755e-06,1.42819e-12,0,39,39
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,7.21939e-15,7.21939e-15,1.35277e-10,0.547723,6.87775e-15,0.547723,0.547723,4.22299e-05,1.14909e-10,4.3201e-11,2.6077e-06,2.38742e-11,1.18322,1.18322,6.78391e-15,1.18322,1.12653e-05,1.92131e-11,2.70456e-06,1.45661e-12,0,40,40
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,6.41716e-15,6.41716e-15,7.94778e-11,0.547723,7.08905e-15,0.547723,0.547723,3.38852e-05,7.24185e-11,2.72848e-11,3.03239e-06,1.27329e-11,1.18322,1.18322,6.25856e-15,1.18322,1.01626e-05,2.04921e-11,2.90573e-06,2.2311e-12,0,41,41
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,6.60148e-15,6.60148e-15,4.70557e-11,0.547723,5.88057e-15,0.547723,0.547723,1.35005e-05,2.97575e-11,1.59162e-11,3.2559e-06,1.46656e-11,1.18322,1.18322,7.23296e-15,1.18322,3.93391e-06,1.23919e-11,3.31551e-06,3.45324e-12,0,42,42
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,3.93127e-15,3.93127e-15,3.85647e-11,0.547723,3.78509e-15,0.547723,0.547723,5.30481e-06,4.12683e-11,2.86491e-11,4.00096e-06,1.71667e-11,1.18322,1.18322,4.90406e-15,1.18322,5.75185e-06,4.80327e-12,4.23193e-06,3.60956e-12,0,43,43
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,3.79689e-15,3.79689e-15,3.64544e-11,0.547723,3.30306e-15,0.547723,0.547723,1.14441e-05,3.70761e-11,2.36469e-11,4.14252e-06,3.13776e-11,1.18322,1.18322,5.9828e-15,1.18322,1.05798e-05,3.80851e-12,4.08292e-06,2.55085e-12,0,44,44
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,4.63792e-15,4.63792e-15,4.46043e-11,0.547723,4.54247e-15,0.547723,0.547723,1.37687e-05,2.97007e-11,6.41194e-11,4.32879e-06,6.09361e-11,1.18322,1.18322,7.35717e-15,1.18322,9.56655e-06,7.38964e-12,4.02331e-06,1.92557e-12,0,45,45
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,4.7327e-15,4.7327e-15,9.12443e-11,0.547723,4.85632e-15,0.547723,0.547723,1.70767e-05,8.20251e-11,9.91349e-11,5.01424e-06,7.53744e-11,1.18322,1.18322,1.01495e-14,1.18322,6.19888e-06,1.13403e-11,4.96209e-06,2.29505e-12,0,46,46
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,5.76178e-15,5.76178e-15,1.46787e-10,0.547723,5.76879e-15,0.547723,0.547723,1.48714e-05,1.76925e-10,8.8221e-11,4.23193e-06,6.85532e-11,1.18322,1.18322,1.20271e-14,1.18322,3.8445e-06,1.67404e-11,4.39584e-06,2.82796e-12,0,47,47
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,6.74501e-15,6.74501e-15,1.44613e-10,0.547723,5.993e-15,0.547723,0.547723,9.35793e-06,1.67219e-10,1.00499e-10,3.12924e-06,5.20686e-11,1.18322,1.18322,1.52766e-14,1.18322,1.57952e-06,1.83888e-11,3.241e-06,3.15481e-12,0,48,48
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,5.53679e-15,5.53679e-15,1.18742e-10,0.547723,5.84377e-15,0.547723,0.547723,8.58307e-06,8.35172e-11,7.09406e-11,3.80725e-06,4.718e-11,1.18322,1.18322,1.87193e-14,1.18322,5.126e-06,1.35287e-11,3.8445e-06,3.2756e-12,0,49,49
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,4.55102e-15,4.55102e-15,1.62991e-10,0.547723,3.7541e-15,0.547723,0.547723,7.83801e-06,1.41327e-10,5.18412e-11,4.35114e-06,6.60521e-11,1.18322,1.18322,2.03904e-14,1.18322,9.83477e-06,9.49285e-12,4.17978e-06,3.23297e-12,0,50,50
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,4.05002e-15,4.05002e-15,2.46501e-10,0.547723,5.48185e-16,0.547723,0.547723,1.38283e-05,2.69054e-10,7.04858e-11,3.86685e-06,6.94627e-11,1.18322,1.18322,2.48753e-14,1.18322,7.7188e-06,5.71276e-12,3.41237e-06,2.95586e-12,0,51,51
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,4.14155e-15,4.14155e-15,2.68102e-10,0.547723,4.36583e-15,0.547723,0.547723,1.31726e-05,2.85212e-10,1.26875e-10,3.80725e-06,4.58158e-11,1.18322,1.18322,2.39756e-14,1.18322,2.98023e-06,2.13163e-12,3.34531e-06,2.04636e-12,0,52,52
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,7.24772e-15,7.24772e-15,2.08964e-10,0.547723,7.36072e-15,0.547723,0.547723,4.73857e-06,2.16701e-10,1.92813e-10,3.47942e-06,3.03544e-11,1.18322,1.18322,2.69184e-14,1.18322,9.83477e-07,3.80851e-12,3.31551e-06,1.62004e-12,0,53,53
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.33196e-14,1.33196e-14,1.18565e-10,0.547723,1.24008e-14,0.547723,0.547723,7.92742e-06,1.06851e-10,1.84627e-10,2.16812e-06,2.85354e-11,1.18322,1.18322,2.43758e-14,1.18322,2.26498e-06,8.3844e-12,2.23517e-06,2.40163e-12,0,54,54
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.74004e-14,1.74004e-14,7.53246e-11,0.547723,1.66083e-14,0.547723,0.547723,8.55327e-06,3.07239e-11,2.10093e-10,1.95205e-06,3.49019e-11,1.18322,1.18322,2.65067e-14,1.18322,2.5928e-06,1.39266e-11,2.02656e-06,2.83507e-12,0,55,55
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.74568e-14,1.74568e-14,1.29184e-10,0.547723,1.70719e-14,0.547723,0.547723,9.17912e-06,1.05899e-10,2.55568e-10,3.98606e-06,5.24096e-11,1.18322,1.18322,2.53184e-14,1.18322,4.55976e-06,1.58309e-11,3.99351e-06,2.73559e-12,0,56,56
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.8319e-14,1.8319e-14,2.33751e-10,0.547723,1.82395e-14,0.547723,0.547723,1.48118e-05,2.36696e-10,1.50067e-10,6.48201e-06,7.8785e-11,1.18322,1.18322,2.53122e-14,1.18322,1.508e-05,1.09139e-11,6.30319e-06,2.92033e-12,0,57,57
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.91283e-14,1.91283e-14,2.99959e-10,0.547723,1.87526e-14,0.547723,0.547723,1.0699e-05,3.23894e-10,1.20053e-10,6.80238e-06,1.03569e-10,1.18322,1.18322,2.53597e-14,1.18322,3.02196e-05,1.5774e-11,6.4075e-06,3.5314e-12,0,58,58
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.84221e-14,1.84221e-14,2.66468e-10,0.547723,1.82809e-14,0.547723,0.547723,4.52995e-06,2.94975e-10,1.55524e-10,4.38839e-06,9.91349e-11,1.18322,1.18322,2.64836e-14,1.18322,3.13818e-05,1.97815e-11,3.98606e-06,4.46221e-12,0,59,59
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.69778e-14,1.69778e-14,1.70829e-10,0.547723,1.77091e-14,0.547723,0.547723,4.73857e-06,1.40801e-10,1.59616e-10,2.21282e-06,7.27596e-11,1.18322,1.18322,3.03594e-14,1.18322,1.83284e-05,1.64562e-11,1.9595e-06,5.02354e-12,0,60,60
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.62496e-14,1.62496e-14,1.08166e-10,0.547723,1.48328e-14,0.547723,0.547723,1.0848e-05,1.09836e-10,1.38243e-10,2.45124e-06,5.86624e-11,1.18322,1.18322,3.40045e-14,1.18322,1.07884e-05,1.26761e-11,2.36928e-06,5.11591e-12,0,61,61
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,8.55029e-15,8.55029e-15,9.64526e-11,0.547723,1.03978e-14,0.547723,0.547723,8.73208e-06,8.4782e-11,6.04814e-11,3.23355e-06,5.70708e-11,1.18322,1.18322,4.26298e-14,1.18322,9.44734e-06,8.35598e-12,3.06964e-06,5.14433e-12,0,62,62
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,3.95309e-15,3.95309e-15,1.23563e-10,0.547723,4.62458e-15,0.547723,0.547723,4.44055e-06,1.09338e-10,8.32188e-11,3.241e-06,5.07043e-11,1.18322,1.18322,4.32665e-14,1.18322,1.18613e-05,9.77707e-12,2.5779e-06,5.61329e-12,0,63,63
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,5.54805e-15,5.54805e-15,1.3873e-10,0.547723,3.44961e-15,0.547723,0.547723,7.92742e-06,1.8575e-10,1.32786e-10,3.65078e-06,3.94493e-11,1.18322,1.18322,4.5133e-14,1.18322,2.92063e-05,1.10276e-11,2.48104e-06,5.86198e-12,0,64,64
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,3.64459e-15,3.64459e-15,8.89848e-11,0.547723,3.86627e-15,0.547723,0.547723,1.84178e-05,8.38298e-11,1.81444e-10,5.20051e-06,3.85398e-11,1.18322,1.18322,3.98398e-14,1.18322,4.1455e-05,1.19371e-11,3.99351e-06,4.1851e-12,0,65,65
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,3.05492e-15,3.05492e-15,4.99831e-11,0.547723,2.83591e-15,0.547723,0.547723,2.5779e-05,2.02505e-11,2.51021e-10,8.37445e-06,4.18368e-11,1.18322,1.18322,2.96354e-14,1.18322,4.17829e-05,1.98952e-11,7.53254e-06,3.46034e-12,0,66,66
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,2.43143e-15,2.43143e-15,9.10774e-11,0.547723,2.61299e-15,0.547723,0.547723,1.93417e-05,6.51426e-11,2.36469e-10,1.1377e-05,3.80851e-11,1.18322,1.18322,1.52675e-14,1.18322,5.62668e-05,4.57305e-11,1.08108e-05,6.45883e-12,0,67,67
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,6.61122e-15,6.61122e-15,1.89743e-10,0.547723,3.6963e-15,0.547723,0.547723,7.18236e-06,1.78872e-10,1.10958e-10,1.05426e-05,3.91083e-11,1.18322,1.18322,1.89732e-14,1.18322,6.80387e-05,6.12488e-11,9.90927e-06,8.17124e-12,0,68,68
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,7.87014e-15,7.87014e-15,2.87713e-10,0.547723,1.0714e-14,0.547723,0.547723,6.88434e-06,3.09569e-10,1.21872e-10,7.82311e-06,5.03633e-11,1.18322,1.18322,1.48472e-14,1.18322,5.25713e-05,4.58726e-11,7.01845e-06,6.33094e-12,0,69,69
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.47525e-14,1.47525e-14,3.05889e-10,0.547723,1.40946e-14,0.547723,0.547723,1.34706e-05,3.3522e-10,1.24601e-10,6.86944e-06,5.12728e-11,1.18322,1.18322,2.59927e-14,1.18322,2.43187e-05,2.06626e-11,6.10948e-06,4.62563e-12,0,70,70
1e+06,1e+06,10,20000,1.5014,4.8651e+06,0,10000,0,0,150000,70000,1.88827e-14,1.88827e-14,2.26287e-10,0.547723,1.86287e-14,0.547723,0.547723,1.20103e-05,2.27175e-10,1.11413e-10,5.89341e-06,4.75211e-11,1.18322,1.18322,2.48581e-14,1.18322,8.73208e-06,1.15108e-11,5.42402e-06,3.52429e-12,0,71,71
